,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
871,HCONRES282,"Declaring the ""Person of the Century"" for the 20th century to have been the American G.I.",,R,2000-03-14,,,81,63,19,1,Commemorations,"Declares the ""Person of the Century"" for the 20th century to have been the American G.I.",9,1
872,HCONRES228,Honoring the members of the Armed Forces and Federal civilian employees who served the Nation during the Vietnam era and the families of those individuals who lost their lives or remain unaccounted for or were injured during that era in Southeast Asia or elsewhere in the world in defense of United States national security interests.,,D,1999-11-15,,,27,9,19,0,Commemorations,Honors the service and sacrifice of the members of the armed forces and Federal civilian employees who during the Vietnam era served in the Republic of Vietnam and elsewhere in Southeast Asia or otherwise served in support of U.S. operations in Vietnam and in support of U.S. national security interests throughout the world. Recognizes and honors the sacrifice of the families of those individuals who lost their lives or remain unaccounted for or were injured during that era in Southeast Asia...,10,1
873,S777,An Act to require the Secretary of Agriculture to establish an electronic filing and retrieval system to enable farmers and other persons to file paperwork electronically with selected agencies of the Department of Agriculture and to access public information regarding the programs administered by these agencies.,,R,1999-04-13,,,19,12,7,0,,,0,1
874,HR4051,To establish a grant program that provides incentives for States to enact mandatory minimum sentences for certain firearms offenses and for other purposes.,,R,2000-03-22,,,38,35,2,0,,,0,1
875,HR4163,To amend the Internal Revenue Code of 1986 to provide for increased fairness to taxpayers.,,R,2000-04-04,,,30,23,7,0,,,0,1
876,HRES467,Expressing the sense of the House of Representatives that the tax and user fee increases proposed by the Clinton/Gore administration in their fiscal year 2001 budget should be adopted.,,R,2000-04-10,,,0,0,0,0,Economics and public finance,Expresses the sense of the House of Representatives that the tax and user fee increases proposed by the Clinton-Gore administration in their fiscal year 2001 budget should be adopted.,7,1
877,HJRES94,Proposing an amendment to the Constitution of the United States with respect to tax limitations.,,R,2000-04-06,,,186,172,11,1,,,0,1
878,HR2328,To amend the Federal Water Pollution Control Act to reauthorize the Clean Lakes Program.,,R,1999-06-23,,,6,3,3,0,,,0,1
879,HR3039,To amend the Federal Water Pollution Control Act to assist in the restoration of the Chesapeake Bay and for other purposes.,,R,1999-10-07,,,16,7,9,0,,,0,1
880,HR2884,To extend energy conservation programs under the Energy Policy and Conservation Act through fiscal year 2003.,,R,1999-09-21,,,0,0,0,0,,,0,1
881,HRES474,Waiving points of order against the conference report to accompany the concurrent resolution (H. Con. Res. 290) establishing the congressional budget for the United States Government for fiscal year 2001 revising the congressional budget for the United States Government for fiscal year 2000 and setting forth appropriate budgetary levels for each of fiscal years 2002 through 2005.,,R,2000-04-12,,,0,0,0,0,Congress,Waives points of order against the consideration of the conference report on H. Con. Res. 290 (congressional budget).,8,1
882,HR4199,To terminate the Internal Revenue Code of 1986.,,R,2000-04-06,,,168,157,8,1,,,0,2
883,HR3615,To amend the Rural Electrification Act of 1936 to ensure improved access to the signals of local television stations by multichannel video providers to all households which desire such service in unserved and underserved rural areas by December 31 2006.,,R,2000-02-10,,,123,87,34,1,,,0,1
884,HR3439,To require the Federal Communications Commission to revise its regulations authorizing the operation of new low-power FM radio stations.,,R,1999-11-17,,,165,121,42,1,,,0,2
885,HCONRES300,Recognizing and commending our Nation's Federal workforce for successfully preparing our Nation to withstand any catastrophic Year 2000 computer problem disruptions.,,R,2000-04-06,,,20,9,11,0,Commemorations,Recognizes and commends the meritorious service of our nation's Federal workforce and all those who assisted in the efforts to successfully address the year 2000 computer challenge.,10,1
886,HR2932,To direct the Secretary of the Interior to conduct a study of the Golden Spike/Crossroads of the West National Heritage Area Study Area and to establish the Crossroads of the West Historic District in the State of Utah.,,R,1999-09-23,,,0,0,0,0,,,0,1
887,HCONRES295,Relating to continuing human rights violations and political oppression in the Socialist Republic of Vietnam 25 years after the fall of South Vietnam to Communist forces.,,R,2000-03-29,,,6,4,2,0,International affairs,Requests the President to restate and make clear to the leadership of the Government of Vietnam that: (1) the American people are firmly committed to political religious and economic freedom for the citizens of the Socialist Republic of Vietnam; and (2) the United States fully expects equal protection under law with all Vietnamese citizens.Urges such Government to: (1) cease violations of religious freedom; (2) release all religious prisoners political prisoners and prisoners of conscienc...,16,1
888,HCONRES304,Expressing the condemnation of the continued egregious violations of human rights in the Republic of Belarus the lack of progress toward the establishment of democracy and the rule of law in Belarus calling on President Alyaksandr Lukashenka's regime to engage in negotiations with the representatives of the opposition and to restore the constitutional rights of the Belarusian people and calling on the Russian Federation to respect the sovereignty of Belarus.,,D,2000-04-12,,,107,21,86,0,International affairs,Condemns violations of human rights by President Alyaksandr Lukashenka's regime in the Republic of Belarus especially the conviction and sentencing of Andrei Klimov Vasiliy Leonov and Vladimir Koudinov on politically motivated charges. Urges their release.Expresses grave concern about the disappearances of Viktor Gonchar Anatoly Krasovsky and Yuri Zakharenka. Calls on the Lukashenka regime to ensure a full and timely investigation of these cases.Calls for immediate dialogue between the L...,14,1
889,S1744,An original bill to amend the Endangered Species Act of 1973 to provide that certain species conservation reports shall continue to be submitted.,,R,1999-10-18,,,1,1,0,0,,,0,1
890,HR1509,To authorize the Disabled Veterans' LIFE Memorial Foundation to establish a memorial in the District of Columbia or its environs to honor veterans who became disabled while serving in the Armed Forces of the United States.,,R,1999-04-21,,,75,29,46,0,Commemorations,Authorizes the Disabled Veterans' LIFE Memorial Foundation to establish a memorial on Federal land in the District of Columbia or its environs to honor veterans who became disabled while serving in the U.S. armed forces. Prohibits Federal funds from being used to pay any expense of the establishment of the memorial.,25,1
891,HCONRES310,Supporting a National Charter Schools Week.,,D,2000-04-13,,,18,12,6,0,Commemorations,Acknowledges and commends the charter school movement for its contribution to improving our Nation's public school system.Expresses the sense of Congress that: (1) a National Charter Schools Week should be established; and (2) the President should issue a proclamation calling on the people of the United States to conduct appropriate programs ceremonies and activities to demonstrate support for charter schools in communities throughout the Nation.,9,1
